license_number,public_name,vendor_id,name_source,is_public_dispensary,city,state
C10-0001591-LIC,Haven Cannabis Marijuana and Weed Dispensary - Corona,b830a810-5370-4eca-b433-1e4f182dc5f1,name_column,yes,Corona,CA
C10-0001595-LIC,FROM THE EARTH,cc81cfa2-acdd-4448-adbf-a4775196c1cd,name_column,yes,Santa Ana,CA
C10-0001596-LIC,"SKYLINE YAROK, LLC",5c12e55e-bfb2-4f7f-8b19-69588484d5b7,name_column,yes,Daly City,CA
C10-0001597-LIC,JADE GROVE LLC,107e07e5-4dc6-497c-9cfb-e491d12395b6,name_column,yes,Boulder Creek,CA
C10-0001598-LIC,Off the Charts,24da2562-f692-4144-8ba5-68d98c1bb7a0,name_column,yes,Bell Gardens,CA
C10-0001599-LIC,Big Chief Silverlake,0d2b579f-a8ef-40ca-a13a-3cf7f8d5216a,name_column,yes,Los Angeles,CA
C10-0001600-LIC,Leaf Society,0a2d3537-eb7e-4761-bc99-96c2b9e0ddc4,name_column,yes,Thermal,CA
C10-0001601-LIC,GREEN LABEL RX. ECHO PARK LLC.,c0062163-f854-44a6-a32b-b36734b4086d,name_column,yes,Los Angeles,CA
C10-0001602-LIC,Willow Lane Beach LLC,0701e625-e905-446f-9dfc-8236b7298dfa,name_column,yes,Ukiah,CA
C10-0001604-LIC,Nug Santa Rosa,a7ff26a2-3316-401b-b645-5e4729769d65,name_column,yes,Santa Rosa,CA
C10-0001605-LIC,"OHC Holdings, Inc.",00be5dd4-d15a-4449-a207-80fba7b298e6,name_column,yes,San Francisco,CA
C10-0001606-LIC,Packd LLC.,f85cec7e-3fc5-45ed-9601-725fec2c8cd3,name_column,yes,Needles,CA
C10-0001607-LIC,Kushology,9c0b0f8f-7723-4350-a8ce-36491c2cf40b,name_column,yes,San Francisco,CA
C10-0001608-LIC,Fuego Middletown,bf22601c-f614-4364-a7b8-27792171536b,name_column,yes,Middletown,CA
C10-0001610-LIC,Grovys,54f0e61a-1b7b-4ef7-9161-9347de234188,name_column,yes,Crescent City,CA
C10-0001612-LIC,EJ2 Ventures LLC,ee9ce0a2-4a93-4b1b-8a32-1e587164c3a9,name_column,yes,Lancaster,CA
C10-0001613-LIC,TrapCon LLC,74b761a1-8e89-4585-9682-85a2c56c64a9,name_column,yes,Chatsworth,CA
C10-0001614-LIC,GOAT GLOBAL,3353807a-2eb9-473d-a64a-5ab121720cd1,name_column,yes,Eureka,CA
C10-0001615-LIC,Pipe Dreamz,8a2b3fe1-e946-4676-8d46-1cd286c55535,name_column,yes,Lake Elsinore,CA
C10-0001617-LIC,Potent,2f5e2b16-80c2-4730-9f24-b483e019a573,name_column,yes,San Francisco,CA
C10-0001618-LIC,Catalyst - Antioch,9ae849bb-a21a-46c9-8872-b29e7948d648,name_column,yes,Antioch,CA
C10-0001619-LIC,Off The Charts,70ef1047-67b9-43a7-8c28-f1f374315752,name_column,yes,Long Beach,CA
C10-0001620-LIC,Green Field,0bef4075-71ab-46de-9c95-7f0912ab6a1e,name_column,yes,San Francisco,CA
C10-0001621-LIC,NUG CANNAVINE,b0f3e975-3a65-4ec5-a9f6-c61e7a26e8b2,name_column,yes,Belmont,CA
C10-0001622-LIC,Instabuds,5bd9201a-8791-4b19-af4b-3bfaf080c5c3,name_column,yes,Costa Mesa,CA
C10-0001624-LIC,CANNACRUZ,906bc814-7b7b-40b7-939d-dbe886f5f9f0,name_column,yes,Aptos,CA
C10-0001625-LIC,GreenSTOP,b8bf6bb3-50a7-45a4-8c09-291dac727bd8,name_column,yes,Wilmington,CA
C10-0001626-LIC,420 Lake Elsinore,f2aac7d2-e1f7-4977-8e8d-6c5ebed18a5f,name_column,yes,Lake Elsinore,CA
C10-0001627-LIC,STIIIZY Bell Gardens,a770f6c3-211a-4393-8561-509574939f0b,name_column,yes,Bell Gardens,CA
C10-0001628-LIC,Hong Kong LLC [Equity Retailer],d148c48c-3db7-42fe-82a7-273595d3c87d,legal_entity_from_description,no,Reseda,CA
C10-0001629-LIC,Off Green,16d2c5f1-51da-40a8-87a7-df5042dedd88,name_column,yes,Panorama City,CA
C10-0001631-LIC,Las Damas,2180d15c-441a-4ff7-9861-22c09b6fa198,name_column,yes,Coachella,CA
C10-0001632-LIC,"Emerald Ventures, Inc",d3827bd5-09a3-49e3-93f5-3ec0052eb444,name_column,yes,Lynwood,CA
C10-0001633-LIC,Haven,f59b0f49-cc35-4f03-a427-217478da3618,name_column,yes,Hawthorne,CA
C10-0001634-LIC,Bard Boys,b05d0d2d-8a5a-449d-8a55-922ada4c05f4,name_column,yes,Oxnard,CA
C10-0001635-LIC,Yor Om Collective,54a35612-de78-439f-bd55-0c31f694a617,name_column,yes,Forestville,CA
C10-0001636-LIC,"Elevate Growth Partners, LLC",8da9b059-b7d0-47d7-bc97-cfcd839d65e6,name_column,yes,Los Angeles,CA
C10-0001637-LIC,Perfect Union,d541f32f-7dbc-4eb6-bcc6-8d55d87ca917,name_column,yes,Lompoc,CA
C10-0001638-LIC,Utopia SJ INC,ebe758d3-8be5-4e9c-98ae-dd32f3881447,name_column,yes,San Jose,CA
C10-0001639-LIC,313 Management LLC,fb1197c0-1dac-497b-bc72-eb1b967eae58,name_column,yes,San Jose,CA
C10-0001641-LIC,Westside Cllctv Perris,621612a4-4f38-42c0-95f8-2473eb0a255b,name_column,yes,Perris,CA
C10-0001642-LIC,Better Daze,d466e070-467c-4867-8bd4-45a98cf69e35,name_column,yes,Covina,CA
C10-0001643-LIC,The Cake House,09530d52-d926-45e3-8072-3fe0d0044e58,name_column,yes,San Diego,CA
C10-0001644-LIC,CALI LOVE WILLOWS,ef9c2497-fd13-431a-9caa-0ab882951ef8,name_column,yes,Willows,CA
C10-0001645-LIC,"NUG Express, Lil NUG",10c2fe6b-cded-4974-83d0-b3b9d2daf389,name_column,yes,San Leandro,CA
C10-0001646-LIC,Off the Charts,18356aaa-2861-4477-afe3-2f516fab7ccc,name_column,yes,Hemet,CA
C10-0001647-LIC,Flight,db463ec0-50dc-4bfc-b93a-5325dde3266a,name_column,yes,San Francisco,CA
C10-0001648-LIC,Element 7 Sf4 LLC,bcdaa899-4b6e-4dd7-a4d4-718a28a6c0f6,name_column,yes,Monterey,CA
C10-0001649-LIC,GRAVITY RETAIL,2a964ba4-a5d0-4740-b993-eddece82d573,name_column,yes,Sherman Oaks,CA
C10-0001650-LIC,CANNA-BEL,adaf96a2-49f2-4eef-a6cc-97d843e87dd3,name_column,yes,Belmont,CA
C10-0001651-LIC,Canna Culture Mid Town,ae3d6427-067f-4083-8297-ef1e1e4bbda6,name_column,yes,San Jose,CA
C10-0001652-LIC,piedmont partners,e0076e53-4eb0-406e-99a2-93aaee43b651,name_column,yes,Encino,CA
C10-0001653-LIC,Santee Project,7c2f292a-1664-4576-bdec-c4d54fb4c262,name_column,yes,Santee,CA
C10-0001654-LIC,Budology,e129deed-500b-48a9-97e1-933b99ab530b,name_column,yes,Hemet,CA
C10-0001655-LIC,BUZZ Cannabis,1117765f-8bdd-4469-b998-586f4c8613a1,name_column,yes,Santee,CA
C10-0001656-LIC,Central Remedies,797dc3d2-737b-4371-b022-8db1225256d6,name_column,yes,Los Angeles,CA
C10-0001657-LIC,STIIIZY University,fde8d5a2-a7b7-4cbb-8f2f-b89318844703,name_column,yes,Riverside,CA
C10-0001658-LIC,TBD - Will Add Later,44a19355-d394-4ef5-94fb-ed59d4ae53d8,name_column,yes,Los Angeles,CA
C10-0001659-LIC,Off the Charts,14823a26-0417-4fab-a7f2-582e83fd8060,name_column,yes,Palm Springs,CA
C10-0001660-LIC,Mr. Nice Guy,e596662d-b631-4eca-a6fb-3a66f6091186,name_column,yes,Bell Gardens,CA
C10-0001661-LIC,FVC,f977de2c-e056-492d-ad16-85fcb2809423,name_column,yes,Murrieta,CA
C10-0001662-LIC,Off the Charts,deeb68d5-17b9-4de2-aa1d-1a4b6f797b1a,name_column,yes,San Jose,CA
C10-0001663-LIC,STIIIZY Riverside,bf5545fe-dbad-4afe-8622-9649f21d0e06,name_column,yes,Riverside,CA
C10-0001664-LIC,Public Dispensary Covina,3f02fbc1-69f0-4512-ba57-95883d9df3cc,name_column,yes,Covina,CA
C10-0001665-LIC,Jet Room,45e1b548-b909-4ed5-97c5-ddf0a1541110,name_column,yes,Long Beach,CA
C10-0001666-LIC,Riverside Community Retail LLC,b548a533-a13d-4c73-b6be-727de3a150b6,name_column,yes,Riverside,CA
C10-0001667-LIC,STIIIZY WILDOMAR LLC,fa66c84b-3ba3-4500-b819-5d481c68a86b,name_column,yes,Wildomar,CA
C10-0001668-LIC,PLANET CATALYST,77bc39e6-9c09-4402-ac3d-f36895707bf3,name_column,yes,Santa Ana,CA
C10-0001669-LIC,Dr. Greenthumb's Orcutt,5ab52871-a9ba-44dc-abe1-911b22972d80,name_column,yes,Orcutt,CA
C10-0001670-LIC,La Flor,99fc4cca-3fda-41fc-8216-9f9defd6605d,name_column,yes,Fairfax,CA
C10-0001671-LIC,Star Budz,a916bd01-46fb-4de4-b6c9-102104b2bc34,name_column,yes,Hemet,CA
C10-0001672-LIC,Needles Cannabis Dispensary,500ad068-d2ac-47b4-b113-12a2b6eca3d7,name_column,yes,Needles,CA
C10-0001673-LIC,COSDD21. LLC,cd084550-8a9d-40cb-ab70-efceed322fd9,name_column,yes,San Diego,CA
C10-0001674-LIC,The Fireplace,d04691de-e0f7-4c30-9c95-79cf75800929,name_column,yes,Eureka,CA
C10-0001675-LIC,Off the Charts,bfbcac60-fcc8-4f08-8d13-d49e3030aa26,name_column,yes,San Diego,CA
C10-0001676-LIC,FF2332 LLC,55aa3155-3ec8-4410-beef-c7b8564ef917,name_column,yes,Costa Mesa,CA
C10-0001677-LIC,Gbh Madera LLC,39fd1b46-ae4a-4484-ad3a-56aeff567e7c,name_column,yes,Madera,CA
C10-0001678-LIC,Off the Charts,8498d0f8-977a-4ee2-96b4-1a4ebe06d96e,name_column,yes,San Pablo,CA
C10-0001679-LIC,NIRVANA MANAGEMENT GROUP LLC,f7cadd5a-29ba-45b8-81fc-3f9c363221d3,name_column,yes,Oakland,CA
C10-0001680-LIC,Herban Kulture,18436c49-8263-4853-a316-a27f7bfba915,name_column,yes,Moreno Valley,CA
C10-0001681-LIC,TRD,51e6fb82-47ba-4744-97f5-4f6e0bd99412,name_column,yes,Lompoc,CA
C10-0001682-LIC,I-5 Cannabis,04130c03-81b3-46a4-8b90-c3c97cc382ac,name_column,yes,Willows,CA
C10-0001683-LIC,Blazed Utopia,5008f004-c492-4eda-82e1-e7eaf678d615,name_column,yes,Hemet,CA
C10-0001684-LIC,"Cactus & Clouds Adelanto, LLC",12f8ccff-2c50-4220-a64c-5e52fc462c04,name_column,yes,Adelanto,CA
C10-0001685-LIC,Off the Charts,8876a543-ddd5-4282-aabd-adb6b86bad4b,name_column,yes,Cudahy,CA
C10-0001686-LIC,"Perfect Union - San Jose, LLC",5bf41503-6a5e-4891-a2cb-c2f7d2d72485,name_column,yes,San Jose,CA
C10-0001687-LIC,Soful,b1ba891c-36c0-4271-9ac2-c728baf97e80,name_column,yes,Petaluma,CA
C9-0000013-LIC,"NORCAL HOLISTICS, INC.",7bab6e2a-a7e9-40d8-9824-f67e9a57826e,name_column,no,Sacramento,CA
C9-0000016-LIC,Dubs Green Garden,1d3352c4-98af-4f86-9a03-55d9358d1cc8,name_column,no,San Luis Obispo,CA
C9-0000019-LIC,"NICE GUYS DELIVERY, INC.",cb6a7773-345b-407f-b748-558c080bd370,name_column,no,San Rafael,CA
C9-0000024-LIC,NU CANNABIS,515a75e1-3c0b-4bf6-9add-31b82da09cc3,name_column,no,Sacramento,CA
C9-0000025-LIC,Waves,8e801292-1c23-4f10-ba23-8042b0a5c5bb,name_column,no,San Francisco,CA
C9-0000026-LIC,DUBE,4ca936bf-639f-4347-8a97-1880904c82b9,name_column,no,San Francisco,CA
C9-0000032-LIC,Yesca Oaks Delivery,39f42679-8392-497b-a236-c01a448d6ae7,name_column,no,Oakland,CA
C9-0000034-LIC,Caliva Culver City,05fa4ad5-8252-4fd0-a26d-178f47c885b1,name_column,no,Los Angeles,CA
C9-0000040-LIC,BlazD Deliveries,a1986d3f-071d-4021-babe-8eb8f14f0905,name_column,no,Sacramento,CA
C9-0000041-LIC,"BUDGET KING, LLC",0320e8b6-8167-4f02-bfe2-190932314c89,name_column,no,Sacramento,CA
C9-0000045-LIC,BLEU DIAMOND LLC,e9a12496-5e59-4ec0-b46d-8bdd4411ccac,name_column,no,San Luis Obispo,CA
C9-0000046-LIC,"GOLDEN STATE CANNABIS, INC.",ad6f7c90-061f-4fc6-babe-6280c2cd34eb,name_column,no,Oakland,CA
C9-0000048-LIC,"Kc Dbw Nsfd, LLC",4139e167-9cb2-4ff0-a6ab-2996838f600e,name_column,no,Monterey,CA
C9-0000059-LIC,The Sensi Society,b79432fb-e31b-4f4a-adc7-0f55493a536d,name_column,no,San Francisco,CA
C9-0000061-LIC,"WINTER GREENS, LLC",bcb9e530-02bf-4c31-b0b8-106cb4ab5353,name_column,no,Nevada City,CA
C9-0000074-LIC,CAM,c919a168-eb9e-44e6-a547-a8d31dcc95f9,name_column,no,Sacramento,CA
C9-0000076-LIC,"MBM Sacramento, LLC",af030438-a880-4146-8207-7847f0125d64,name_column,no,Sacramento,CA
C9-0000077-LIC,The Loaded Bowl,e4df9b1f-40ae-495a-be5a-efccfcb6066e,name_column,no,Redwood City,CA
C9-0000094-LIC,Hey High,6d25cd4f-1b99-4fb6-8370-b773094a274a,name_column,no,Los Angeles,CA
C9-0000100-LIC,Ona.Life,392d03a1-f780-44bd-a2c1-5778ef9c733e,name_column,no,San Rafael,CA
C9-0000104-LIC,Ohana Gardens,33f7f0a5-117e-412a-b6e0-b9b4af59bce1,name_column,no,Sacramento,CA
C9-0000105-LIC,The Joy Reserve,4ea6a406-7159-4a55-a954-5abcc57d0729,name_column,no,San Francisco,CA
C9-0000122-LIC,Trees Of Knowledge,0be78d9f-edf3-40a2-9f8b-911cfa0c42e0,name_column,no,Sacramento,CA
C9-0000139-LIC,HIGH LYFE DISTRIBUTION INCORPORATED,5738ec6e-6c7c-4f6b-a2fd-4873a749ff13,name_column,no,Oakland,CA
C9-0000144-LIC,SBMS,17a8a392-fbe2-4348-9a3e-b7ab36bf4b50,name_column,no,Santa Barbara,CA
C9-0000155-LIC,ONE UP MONTEBELLO LLC,87e5de4f-aedc-4bb2-8d32-2b5bcde8a472,name_column,no,Los Angeles,CA
C9-0000174-LIC,Smoakland,fa15202a-9682-4410-af19-034a67e2b1b3,name_column,no,Sacramento,CA
C9-0000195-LIC,Pog Marketing LLC,2981632a-12f7-4016-8d9e-252932300e6e,name_column,no,Sacramento,CA
C9-0000204-LIC,"Dreamy Delivery, Alpaca Club",ffeca63b-386b-4e44-b6e8-12b5c4da992d,name_column,no,Sacramento,CA
C9-0000212-LIC,"Aralo Enterprises, LLC",a86fb17f-96c5-4596-b9bb-e502018a20fd,name_column,no,Los Angeles,CA
C9-0000215-LIC,"HOMETOWN HEART, INC.",98f1b139-8964-4bef-85bd-0f6cdd0072fc,name_column,no,Oakland,CA
C9-0000217-LIC,Canna-Couriers,a989de77-9b9f-44c3-a190-84544558fac5,name_column,no,Sacramento,CA
C9-0000247-LIC,Moonflower,c382f2d5-d9fb-4b81-b529-21281dd8ab58,name_column,no,San Rafael,CA
C9-0000248-LIC,Firefly Marin,bc72cf6a-d056-48b0-8af5-56dc5416a07f,name_column,no,San Rafael,CA
C9-0000265-LIC,"PRIMETIMING, LLC",62f2ef75-3277-4370-8037-a74602ac79f3,name_column,no,Sacramento,CA
C9-0000270-LIC,THE GOOD PEOPLE FARMS LLC,3c94dd0a-72c8-42a3-9840-a7a2d3754d60,name_column,no,Woodland,CA
C9-0000278-LIC,Goldy's,ddfcc298-61d0-487d-9f48-b7b150288782,name_column,no,Oakland,CA
C9-0000294-LIC,Supreme Greens,d9354de5-42a8-45ff-91bf-09b5f5956be4,name_column,no,El Centro,CA
C9-0000295-LIC,"HOMETOWN HEART, INC.",49750844-665c-4373-a1d4-e1d2973cb7a8,name_column,no,San Francisco,CA
C9-0000298-LIC,Eaze,3a3358bc-6a58-406e-a5c2-e00fe27e5d42,name_column,no,Santa Rosa,CA
C9-0000301-LIC,"Green Delivery, Inc",e1d0c7de-80d6-432c-964a-28d2c0b08d0f,name_column,no,Los Angeles,CA
C9-0000316-LIC,HAHA Organics,f135d082-e2e9-412c-aa46-98070fc0e1fe,name_column,no,Oakland,CA
C9-0000323-LIC,Sticky Thumb,e41dcebd-c945-4399-8d8c-139c04556978,name_column,no,Redwood City,CA
C9-0000332-LIC,Tahoe Harvest Collection,3ccb4f64-b15e-44d0-832c-ab7ae175ac78,name_column,no,Nevada City,CA
C9-0000334-LIC,"Garden State Nectar, Inc.",cabf7358-a435-49b1-a4b2-43d6acf634e7,name_column,no,San Luis Obispo,CA
C9-0000346-LIC,"HUMBLE ROOT INTERNATIONAL, INC",c456b92b-33d0-4105-94c2-0dbf26bcacf5,name_column,no,Sacramento,CA
C9-0000359-LIC,GOODFELLAS,5955871f-6c3b-4e81-bc35-139891053a88,name_column,no,Oakland,CA
C9-0000362-LIC,Budzilla Cannabis Delivery,b4e4dd21-ebce-4e41-bb83-10309af087fe,name_column,no,Bakersfield,CA
C9-0000364-LIC,"REDWOOD ROOTS RETAIL, LLC",9f85a870-fc85-4e25-83f9-d79f1f39f140,name_column,no,Eureka,CA
C9-0000370-LIC,BAY LEAVES,6ca59d1a-2a26-4cd9-aea9-a7943bd8bc97,name_column,no,San Rafael,CA
C9-0000373-LIC,Green Canary,ac25f468-0ae8-43f7-92fe-a9a20e87d6c8,name_column,no,Sacramento,CA
C9-0000375-LIC,KUSHY CANNABIS DELIVERY,b7fe6057-68ab-4c6c-9086-fedd3ea78081,name_column,no,Stockton,CA
C9-0000378-LIC,Royal Kush,c4dd0aaa-8b8a-48dc-bbbf-7eca4e1459ba,name_column,no,Ventura,CA
C9-0000388-LIC,"NATURA DELIVERY ONLY DISPENSARY, LLC",515b2a10-5407-49e5-b452-b17eee987c75,name_column,no,Sacramento,CA
C9-0000391-LIC,Tahoe Honey Company,7eefce96-58e1-45e1-9e16-f9d2fa161e46,name_column,no,Nevada City,CA
C9-0000397-LIC,IHEARTCANNABIS,26783799-1005-42c4-be23-85b5bfaee666,name_column,no,Ventura,CA
C9-0000409-LIC,MY NATURAL SOLUTIONS LLC,9a121311-7cc6-41b0-8d5e-27c8480a0644,name_column,no,Oakland,CA
C9-0000411-LIC,710 LABS,fa099edf-5e1b-4489-be60-fb271fce52b9,name_column,no,Los Angeles,CA
C9-0000414-LIC,Bleu Diamond LLC,9879f9e3-33dd-41f1-9839-34e5b93cfc60,name_column,no,Ventura,CA
C9-0000423-LIC,X GROUP,2b61c832-af04-4f7c-a152-cdedbe8fb169,name_column,no,Oakland,CA
C9-0000425-LIC,SEND IT,bf6cd8b7-4c6b-44d3-b00b-28a3cac8db63,name_column,no,San Luis Obispo,CA
C9-0000429-LIC,Lofi,cb9c01c1-384b-4ff8-8f42-3b54c039f4d4,name_column,no,Oakland,CA
C9-0000431-LIC,Fast Flavors,a11477c4-fc01-48d7-9886-b87e643b9ad1,name_column,no,Oakland,CA
C9-0000433-LIC,Cannagram,7965806a-7e65-4d06-9796-34c272244a85,name_column,no,Sacramento,CA
C9-0000436-LIC,ECOMEDS,f70eefd6-a614-44b7-885a-30807961366b,name_column,no,Ventura,CA
C9-0000438-LIC,HERB - Eastside,f1c412f9-ddf8-40c4-af0e-6bc80f9816a4,name_column,no,Los Angeles,CA
C9-0000441-LIC,HEROJO SOLUTIONS LLC,46fab31d-49f8-4cf4-82d8-5068df60d4b9,name_column,no,Los Angeles,CA
C9-0000442-LIC,Padre Mu,1981336d-f8f6-4afa-aebd-1f7828d5de27,name_column,no,Oakland,CA
C9-0000445-LIC,HERB - Westside,af403c3b-4b3e-4d06-b8f0-f7036a334077,name_column,no,Los Angeles,CA
C9-0000446-LIC,"Sustainable Farms, LLC",eee66583-19fd-470f-ad5a-b1db0ee32273,name_column,no,Oakland,CA
C9-0000448-LIC,Jet Room,90e34b78-492d-4dff-b2ba-b1b8b0485d72,name_column,no,Los Angeles,CA
C9-0000463-LIC,"ERBA DELIVERY, ERBA MARKETS",42475450-abe0-451d-888b-be1e7edc4d6e,name_column,no,Los Angeles,CA
C9-0000468-LIC,Breez CA LLC,514143ac-2a68-48ce-8c69-f755444d6a79,name_column,no,Los Angeles,CA
C9-0000474-LIC,"Full Spectrum Group, Inc.",c75936ac-de63-4168-ad57-26dccac88a7d,name_column,no,Los Angeles,CA
C9-0000478-LIC,The Pink CannaBag,c94f9f7d-89d8-4eb6-b0e6-0660eb470ea4,name_column,no,Oakland,CA
C9-0000479-LIC,KUSH CONNECT,babbcc8a-d5e6-4ad5-a953-7c4f39c3dbd8,name_column,no,Los Angeles,CA
C9-0000489-LIC,"Montvail, Inc.",c9e13bd5-8156-46ff-a554-ca5791669721,name_column,no,Los Angeles,CA
C9-0000492-LIC,Best Friends Farm,c89b49ab-fb65-4a6d-a1f9-6f7e0e8d0df7,name_column,no,Riverside,CA
C9-0000503-LIC,GEEZZ BROS,fce867f7-1409-4a49-b367-49f1f9d6cc1c,name_column,no,San Bernardino,CA
C9-0000504-LIC,"Bud Dynasty, Inc.",af107038-29a0-44fc-80a0-60dd114f5bcb,name_column,no,Los Angeles,CA
C9-0000509-LIC,Natrl Hi,ceab26b3-e1a3-4953-99ab-6894f8cb10ba,name_column,no,Sacramento,CA
C9-0000511-LIC,Magic Stick,bc0e6149-d59d-464f-9f04-b26d04b48edf,name_column,no,Los Angeles,CA
C9-0000513-LIC,Redeye Cannabis,3ee90767-fd1e-4f9c-9537-966f796742ce,name_column,no,Santa Barbara,CA
C9-0000528-LIC,ENR SAC,59fa2561-6f48-40b4-ba9a-58ce8f676fee,name_column,no,Sacramento,CA
C9-0000543-LIC,Nexus Delivers,836da8c1-87c7-4c64-a0f9-ddb444a08d09,name_column,no,Sacramento,CA
C9-0000544-LIC,Lah Di Dah Di,703d6f34-6b3f-4be9-92ee-af5b3f64eef4,name_column,no,Sacramento,CA
C9-0000546-LIC,DoorHash,1e9c1337-5e30-47d3-98dd-406e61c2ac2b,name_column,no,Los Angeles,CA
C9-0000548-LIC,"Ministry of Biblicallife Healing, Inc.",98560957-94f7-4e87-be5a-29053bb8b7ae,name_column,no,Los Angeles,CA
C9-0000550-LIC,Elusive,b60d6178-6c9b-4657-bfb7-b28c6116d62b,name_column,no,Los Angeles,CA
C9-0000551-LIC,THREE TREES,4891dab6-e5ae-4045-b9ba-faa72a5ea713,name_column,no,Oakland,CA
C9-0000552-LIC,"CS Group Operation, Inc.",5c643474-ab4d-4970-a072-10c484f2a3ca,name_column,no,Los Angeles,CA
C9-0000554-LIC,"Bonzai, Inc.",b9c962cb-aee7-41d0-945d-f04f217c5e4d,name_column,no,Los Angeles,CA
C9-0000558-LIC,DROOPIES LLC,2e21ad46-3b28-4c83-b19f-1ecda8719c90,name_column,no,Los Angeles,CA
C9-0000561-LIC,Orange Leaf Delivery,86cabe78-e4b3-41f6-938d-57fa93cb0b86,name_column,no,Los Angeles,CA
C9-0000565-LIC,THHC,1f107839-66a7-4e6b-9846-5bcf737b079e,name_column,no,Oakland,CA
C9-0000567-LIC,"On Deck Delivery, LLC",61b0d464-a58a-4872-8688-d74879dc3ec7,name_column,no,Santa Ana,CA
C9-0000568-LIC,"Uncle Green, Inc.",47a91283-b24e-4207-afb0-3e430c4dcee8,name_column,no,Visalia,CA
C9-0000570-LIC,Greenmart Organics Inc.,090ec22f-0f9b-467e-83c6-1643078ac2f5,name_column,no,Los Angeles,CA
C9-0000579-LIC,710 LABS,46045253-e6c3-4439-8238-4409ac65ba01,name_column,no,Oakland,CA
C9-0000581-LIC,FLYT Delivery,a84c3e75-c990-43ee-82fa-c90989af103d,name_column,no,Oakland,CA
C9-0000582-LIC,KannaXpress,ca234797-8852-4183-91b1-7526e770e2bd,name_column,no,Nevada City,CA
C9-0000583-LIC,Enjoymint Delivered,7e2100a4-aae7-4fd0-b876-0597c0591312,name_column,no,Oakland,CA
C9-0000594-LIC,SS Commercial Enterprises LLC,9be58cb8-1f17-4da6-a5a7-688e68b5d775,name_column,no,Los Angeles,CA
C9-0000597-LIC,HITECH IMAGING TRADE INC,a2c20bb0-2271-42b9-bcf3-0212b80557d4,name_column,no,San Bernardino,CA
C9-0000611-LIC,New Era Healing,d039cd60-ff47-49f7-8c07-7372e95cf30f,name_column,no,Los Angeles,CA
C9-0000617-LIC,Green Mind LLC,c6d39346-3612-4e49-84cf-33ab9272b93a,name_column,no,Los Angeles,CA
C9-0000619-LIC,Just J's LLC,8b9e8c32-d437-4d6b-9a60-fba2d0e75bd4,name_column,no,Sacramento,CA
C9-0000622-LIC,"Abundense, LLC",18e74ec9-d64a-4515-92d3-c2a40d68270d,name_column,no,Riverside,CA
C9-0000626-LIC,"East LA Wellness, LLC",99585b35-ce00-4d65-bc81-bb065ab91bd6,name_column,no,Los Angeles,CA
C9-0000628-LIC,"Narmania, LLC",7577ede6-f995-416e-b8ce-463da7199b43,name_column,no,Los Angeles,CA
C9-0000629-LIC,Rooted Group,364e4dd7-eeb0-430c-aaf6-8cc7bad4aced,name_column,no,Riverside,CA
C9-0000630-LIC,EXPANDO PRODUCTS LLC,8d7263c6-4a7c-4290-9034-21a3d092687d,name_column,no,Santa Ana,CA
C9-0000636-LIC,brothers Hempire,0ff2d8eb-bc68-4b46-b720-541eb6252712,name_column,no,Los Angeles,CA
C9-0000639-LIC,7DAYZ,564a2484-a907-45df-afaa-cbd2ac64ceeb,name_column,no,Los Angeles,CA
C9-0000643-LIC,"JBLR Joint Venture, LLC",1d1cca1c-f45b-4ca6-9b15-1c0813df0323,name_column,no,Los Angeles,CA
C9-0000644-LIC,Oil Haus,35815cc8-2fb0-456c-924b-9a60a6c0c5a2,name_column,no,Santa Ana,CA
C9-0000649-LIC,Firefly Delivery,5c6abc4a-6880-4a24-b36d-77a87042a36a,name_column,no,Santa Barbara,CA
C9-0000651-LIC,nexus delivery,4ee0c6ea-4f0d-4dd3-9b78-00fb01c174b7,name_column,no,Los Angeles,CA
C9-0000655-LIC,LICENSED TO DELIVER,d639d5cb-64be-4f5e-9acc-35d1235fc276,name_column,no,Ventura,CA
C9-0000656-LIC,"DSC Alliance, LLC",221cd802-c20a-4ca0-8481-ae46151f92d0,name_column,no,Los Angeles,CA
C9-0000659-LIC,BudExpress,17afa91b-fbdd-4b35-93e0-3ba62e66cda2,name_column,no,Los Angeles,CA
C9-0000660-LIC,Young Bulls Delivery,87ee40db-a468-4c29-a2cf-81f8b91395bb,name_column,no,Los Angeles,CA
C9-0000661-LIC,YES DELIVERY LLC,1cbb4494-b5cd-4658-8038-aeb362597cde,name_column,no,Los Angeles,CA
C9-0000672-LIC,FRESH FLOWER DAILY,2976f8bb-6164-4b90-aac4-f16b28af35cf,name_column,no,Los Angeles,CA
C9-0000674-LIC,HerbNJoy,663b77d8-4bf5-4bd0-beaa-b0a542afa7e9,name_column,no,Martinez,CA
C9-0000675-LIC,Sacred Tree 365,b5f5932e-b2b4-4a12-91a4-fbf94921c985,name_column,no,Los Angeles,CA
C9-0000681-LIC,Bud Bees,142a98eb-ae2e-41b6-805e-6d0c31636307,name_column,no,Los Angeles,CA
C9-0000682-LIC,PUFF LA LLC,e35366a6-9d07-4d61-996d-80edd4cbd8b3,name_column,no,Los Angeles,CA
C9-0000685-LIC,"CS GROUP OPERATION 2, INC.",45d17157-85f9-4744-a23e-304da2b807c2,name_column,no,Los Angeles,CA
C9-0000687-LIC,Exhale,53b3b634-d8be-43cc-8301-79859ef779b7,name_column,no,San Jose,CA
