vendor_id,license_number,name_field,legal_entity_from_description,is_public_dispensary,is_live,offers_storefront,offers_delivery,license_status,flags,city,state,slug
c89b49ab-fb65-4a6d-a1f9-6f7e0e8d0df7,C9-0000492-LIC,Best Friends Farm,Craig Guggolz,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Riverside,CA,ca-uls-c9-0000492-lic
fce867f7-1409-4a49-b367-49f1f9d6cc1c,C9-0000503-LIC,GEEZZ BROS,St George Enterprise LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,San Bernardino,CA,ca-uls-c9-0000503-lic
af107038-29a0-44fc-80a0-60dd114f5bcb,C9-0000504-LIC,"Bud Dynasty, Inc.",Bud Dynasty,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000504-lic
ceab26b3-e1a3-4953-99ab-6894f8cb10ba,C9-0000509-LIC,Natrl Hi,Nh Logistics LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000509-lic
bc0e6149-d59d-464f-9f04-b26d04b48edf,C9-0000511-LIC,Magic Stick,Collective Strategies Enterprises LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000511-lic
3ee90767-fd1e-4f9c-9537-966f796742ce,C9-0000513-LIC,Redeye Cannabis,Golden State Remedies,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Barbara,CA,ca-uls-c9-0000513-lic
59fa2561-6f48-40b4-ba9a-58ce8f676fee,C9-0000528-LIC,ENR SAC,Weedmo LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000528-lic
836da8c1-87c7-4c64-a0f9-ddb444a08d09,C9-0000543-LIC,Nexus Delivers,Cjd Enterprises LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000543-lic
703d6f34-6b3f-4be9-92ee-af5b3f64eef4,C9-0000544-LIC,Lah Di Dah Di,"Agronomic Investments, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000544-lic
1e9c1337-5e30-47d3-98dd-406e61c2ac2b,C9-0000546-LIC,DoorHash,"Cumberland Blues, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000546-lic
98560957-94f7-4e87-be5a-29053bb8b7ae,C9-0000548-LIC,"Ministry of Biblicallife Healing, Inc.","Ministry Of Biblicallife Healing, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000548-lic
b60d6178-6c9b-4657-bfb7-b28c6116d62b,C9-0000550-LIC,Elusive,Ranajit Chaudhury,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000550-lic
4891dab6-e5ae-4045-b9ba-faa72a5ea713,C9-0000551-LIC,THREE TREES,"Shark Tank Group, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000551-lic
5c643474-ab4d-4970-a072-10c484f2a3ca,C9-0000552-LIC,"CS Group Operation, Inc.","Cs Group Operation, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000552-lic
b9c962cb-aee7-41d0-945d-f04f217c5e4d,C9-0000554-LIC,"Bonzai, Inc.","Bonzai, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000554-lic
2e21ad46-3b28-4c83-b19f-1ecda8719c90,C9-0000558-LIC,DROOPIES LLC,Droopies LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000558-lic
86cabe78-e4b3-41f6-938d-57fa93cb0b86,C9-0000561-LIC,Orange Leaf Delivery,San Fernando Express,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000561-lic
1f107839-66a7-4e6b-9846-5bcf737b079e,C9-0000565-LIC,THHC,True Holistic Health Center,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000565-lic
61b0d464-a58a-4872-8688-d74879dc3ec7,C9-0000567-LIC,"On Deck Delivery, LLC","On Deck Delivery, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000567-lic
47a91283-b24e-4207-afb0-3e430c4dcee8,C9-0000568-LIC,"Uncle Green, Inc.","Uncle Green, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Visalia,CA,ca-uls-c9-0000568-lic
090ec22f-0f9b-467e-83c6-1643078ac2f5,C9-0000570-LIC,Greenmart Organics Inc.,Greenmart Organics Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000570-lic
46045253-e6c3-4439-8238-4409ac65ba01,C9-0000579-LIC,710 LABS,"Asv Eq 3, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000579-lic
a84c3e75-c990-43ee-82fa-c90989af103d,C9-0000581-LIC,FLYT Delivery,Pro Genitor,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000581-lic
ca234797-8852-4183-91b1-7526e770e2bd,C9-0000582-LIC,KannaXpress,"Kannaxpress, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Nevada City,CA,ca-uls-c9-0000582-lic
7e2100a4-aae7-4fd0-b876-0597c0591312,C9-0000583-LIC,Enjoymint Delivered,"Alpha Core, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000583-lic
9be58cb8-1f17-4da6-a5a7-688e68b5d775,C9-0000594-LIC,SS Commercial Enterprises LLC,Ss Commercial Enterprises LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000594-lic
a2c20bb0-2271-42b9-bcf3-0212b80557d4,C9-0000597-LIC,HITECH IMAGING TRADE INC,Hitech Imaging Trade Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,San Bernardino,CA,ca-uls-c9-0000597-lic
d039cd60-ff47-49f7-8c07-7372e95cf30f,C9-0000611-LIC,New Era Healing,"New Era Healing, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000611-lic
c6d39346-3612-4e49-84cf-33ab9272b93a,C9-0000617-LIC,Green Mind LLC,Green Mind LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000617-lic
8b9e8c32-d437-4d6b-9a60-fba2d0e75bd4,C9-0000619-LIC,Just J's LLC,Just J's LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000619-lic
18e74ec9-d64a-4515-92d3-c2a40d68270d,C9-0000622-LIC,"Abundense, LLC","Abundense, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Riverside,CA,ca-uls-c9-0000622-lic
99585b35-ce00-4d65-bc81-bb065ab91bd6,C9-0000626-LIC,"East LA Wellness, LLC","East La Wellness, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000626-lic
7577ede6-f995-416e-b8ce-463da7199b43,C9-0000628-LIC,"Narmania, LLC",Narmania LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000628-lic
364e4dd7-eeb0-430c-aaf6-8cc7bad4aced,C9-0000629-LIC,Rooted Group,Exotic Extraction LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Riverside,CA,ca-uls-c9-0000629-lic
8d7263c6-4a7c-4290-9034-21a3d092687d,C9-0000630-LIC,EXPANDO PRODUCTS LLC,"Expando Products, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000630-lic
0ff2d8eb-bc68-4b46-b720-541eb6252712,C9-0000636-LIC,brothers Hempire,Brothers Hempire,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000636-lic
564a2484-a907-45df-afaa-cbd2ac64ceeb,C9-0000639-LIC,7DAYZ,Vegvad LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000639-lic
1d1cca1c-f45b-4ca6-9b15-1c0813df0323,C9-0000643-LIC,"JBLR Joint Venture, LLC","Jblr Joint Venture, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000643-lic
35815cc8-2fb0-456c-924b-9a60a6c0c5a2,C9-0000644-LIC,Oil Haus,"Shepard Investments, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000644-lic
5c6abc4a-6880-4a24-b36d-77a87042a36a,C9-0000649-LIC,Firefly Delivery,Firefly Delivery LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Barbara,CA,ca-uls-c9-0000649-lic
4ee0c6ea-4f0d-4dd3-9b78-00fb01c174b7,C9-0000651-LIC,nexus delivery,"Nexus Delivery, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000651-lic
d639d5cb-64be-4f5e-9acc-35d1235fc276,C9-0000655-LIC,LICENSED TO DELIVER,Bb & Se Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Ventura,CA,ca-uls-c9-0000655-lic
221cd802-c20a-4ca0-8481-ae46151f92d0,C9-0000656-LIC,"DSC Alliance, LLC","Dsc Alliance, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000656-lic
17afa91b-fbdd-4b35-93e0-3ba62e66cda2,C9-0000659-LIC,BudExpress,Puff N' Luff Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000659-lic
87ee40db-a468-4c29-a2cf-81f8b91395bb,C9-0000660-LIC,Young Bulls Delivery,Young Bulls Delivery LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000660-lic
1cbb4494-b5cd-4658-8038-aeb362597cde,C9-0000661-LIC,YES DELIVERY LLC,Yes Delivery LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000661-lic
2976f8bb-6164-4b90-aac4-f16b28af35cf,C9-0000672-LIC,FRESH FLOWER DAILY,Jc Rad Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000672-lic
663b77d8-4bf5-4bd0-beaa-b0a542afa7e9,C9-0000674-LIC,HerbNJoy,Walnut Creek Erudite Ventures,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Martinez,CA,ca-uls-c9-0000674-lic
b5f5932e-b2b4-4a12-91a4-fbf94921c985,C9-0000675-LIC,Sacred Tree 365,Sacred Tree 365 LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000675-lic
142a98eb-ae2e-41b6-805e-6d0c31636307,C9-0000681-LIC,Bud Bees,Budbees LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000681-lic
e35366a6-9d07-4d61-996d-80edd4cbd8b3,C9-0000682-LIC,PUFF LA LLC,Puff La LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000682-lic
45d17157-85f9-4744-a23e-304da2b807c2,C9-0000685-LIC,"CS GROUP OPERATION 2, INC.","Cs Group Operation 2, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000685-lic
53b3b634-d8be-43cc-8301-79859ef779b7,C9-0000687-LIC,Exhale,Mwkm Corporation,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,San Jose,CA,ca-uls-c9-0000687-lic
7828b04d-bd9f-4248-b893-ecc5d87502b9,C9-0000691-LIC,AKNS LLC,Akns LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000691-lic
87665dd5-610a-4d85-b617-2e6fdfcb673f,C9-0000695-LIC,"Peak Horizon, Inc.","Peak Horizon, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000695-lic
f60d660f-72e3-4af8-b8ca-0c9765db77c5,C9-0000696-LIC,C.R.A.F.T.,"Limited Boutique Supply, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000696-lic
da72f92e-d583-47ee-b41b-8eef63cb6269,C9-0000698-LIC,MOAB DELIVERY,Moab Delivery LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000698-lic
b485192d-cc30-4118-96ee-b2207c05c50a,C9-0000699-LIC,Higher Ground Holdings LLC,Higher Ground Holdings LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000699-lic
4c35a1c9-4ee6-4c6d-980b-0f190854e9ae,C9-0000700-LIC,Relief Delivered,Ca Quantum Md LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000700-lic
8e21a720-3a01-41e8-8fbe-b002a592c2c0,C9-0000705-LIC,Social Wellness,"Kinfolk Holistics, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,San Luis Obispo,CA,ca-uls-c9-0000705-lic
0678fe40-432e-4171-93a1-34f26df07d42,C9-0000706-LIC,CannaQuik Deliveries,"Holistic Holdings, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000706-lic
32945f27-7b8a-478a-a4c7-0b418947f8d3,C9-0000707-LIC,FROST,"Dankory, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000707-lic
64974025-6614-449e-8d9b-0d0903e703cb,C9-0000708-LIC,SHRYNE LA HABRA LLC,Shryne La Habra LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000708-lic
b4360c00-32d8-4f38-b551-9bd48b0c85b6,C9-0000712-LIC,"TRESTL, INC","Trestl, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000712-lic
274206ad-a45f-4741-b27a-c84bd3b88219,C9-0000715-LIC,Bud Nest,Farmdale Delivery LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000715-lic
86c006bc-fe18-4ce7-b2e1-c270b57ce841,C9-0000716-LIC,Harvest House LLC.,Harvest House LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000716-lic
2d05d977-8508-4342-a6f3-80b953a3496a,C9-0000718-LIC,Green Light Cannabis,Eric Sedrakyan,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000718-lic
124c1b5d-c3e7-47da-97a3-d2543eb4e435,C9-0000719-LIC,Happy High Delivery,Eric Sedrakyan,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000719-lic
6afc140b-e3cb-490f-8fd2-e724deb2fca7,C9-0000720-LIC,High Roller LLC,High Roller Club LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000720-lic
e87b5533-b71c-46a0-baaf-b60dd48d0d17,C9-0000721-LIC,Flower Policy,Flower Policy LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000721-lic
dcf7299e-5d8f-4cac-b0e2-449f2331016c,C9-0000723-LIC,GETGO DELIVERY LLC,Getgo Delivery LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000723-lic
3e73e1f5-cbf1-4438-8934-a8d7f4cf4374,C9-0000724-LIC,CANNA LA LA,Canna La La LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000724-lic
a8c356e8-586a-4ebe-8ead-701051ce44e6,C9-0000725-LIC,Rose Town Investment Group,Rose Town Investment Group,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000725-lic
425ab1dd-f518-4370-b5f5-346f9b5fc81c,C9-0000728-LIC,Real Fire Society,Mgpi,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000728-lic
c1607944-c5a6-4162-bfbe-c7af3d4fb6ba,C9-0000729-LIC,EUPHORIA GRAS,Khldun Issa,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000729-lic
34632706-a63b-48e3-a721-8d4900c6a1da,C9-0000730-LIC,CORNERBOY,Security Pacific Corporation,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000730-lic
b2c7d0b5-aa67-4eb0-a21f-80e43ec500c4,C9-0000731-LIC,CN PACHECO,Cn Pacheco,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Martinez,CA,ca-uls-c9-0000731-lic
de70fb38-fb68-4737-bc34-6ba58fe1cddc,C9-0000732-LIC,G LION,Fabulous Creations Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000732-lic
228d9264-c4c4-4569-a795-6f6845436b61,C9-0000733-LIC,Wakery Bakery Delivery,Lonnell Crawford,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000733-lic
5bd785d0-1baf-4d0d-9e76-43bdffbb014e,C9-0000734-LIC,Fast Flavors,"Onyi Mitchell, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000734-lic
3d1f9da4-9e51-4171-a0dd-957a550c0fbc,C9-0000742-LIC,SK Delivery Inc.,Sk Delivery Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000742-lic
0b8d5998-6866-4ca0-8e43-bf9fdce83071,C9-0000745-LIC,SK Delivery Inc.,Sk Delivery Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000745-lic
37523c75-41e9-450b-ba70-a6822b0415e2,C9-0000747-LIC,HEAVEN'S HERB,Arg Group LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000747-lic
cc23dabf-3922-422b-afbe-bbd3e4d72fae,C9-0000748-LIC,DT California LLC,Dt California LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Modesto,CA,ca-uls-c9-0000748-lic
7df99401-7633-43f1-a59b-62050f6c4f5f,C9-0000750-LIC,TELOS LOGISTICAL SOLUTIONS LLC,Telos Logistical Solutions LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000750-lic
034d16d3-325b-4df8-916f-44a4e7ac7494,C9-0000752-LIC,Bishop Boyz LLC,Bishop Boyz LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000752-lic
fae19f3d-fff6-42f0-9707-4dc57aa2e0bb,C9-0000753-LIC,SMOOTH ELEVATIONS HOLDINGS L.L.C.,Smooth Elevations Holdings L,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000753-lic
c28da63a-36cb-4fad-a8bc-0da85defa1d3,C9-0000756-LIC,Groovy Doobie LLC,Groovy Doobie LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000756-lic
38370c99-ff48-493a-b42a-dc7c91486cf0,C9-0000758-LIC,SMART MED SOLUTIONS,Smart Med Solutions,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000758-lic
1c0fd123-a069-47e0-9c1f-14ac4987fe5d,C9-0000759-LIC,Newstein Corporation,Newstein Corporation,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000759-lic
55f98caa-9eb0-46c3-93ec-c626d3221b64,C9-0000763-LIC,CSA MEDICAL REMEDIES,Csa Medical Remedies LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000763-lic
8b589897-c835-4730-8d59-5c6876d03fc3,C9-0000764-LIC,Norcanna Farms,Uphill Incorporated,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Placerville,CA,ca-uls-c9-0000764-lic
5ba0bef3-f2a5-42bd-95e2-ad2e5f56f9b2,C9-0000766-LIC,MRS. BUDZ LLC,Mrs,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000766-lic
60d3abbf-90e7-41cc-8117-6b8969faf025,C9-0000770-LIC,Deli Boys Delivery,Kushizm Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000770-lic
a374ed47-e4a9-4354-a8df-dd70d805d238,C9-0000771-LIC,Springs Angeles,Springs Angeles LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000771-lic
107cd27b-f52a-4ba9-abf6-bb46f7daec32,C9-0000772-LIC,"LS7 Logistics, LLC.","Ls7 Logistics, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000772-lic
de2c7ce4-a368-48dc-b443-98db67b24854,C9-0000779-LIC,HIGHER PURPOSE DELIVERY SERVICE,"Trd Associates, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000779-lic
e0cbd279-20a5-45e5-aaea-dff3e9f1fe08,C9-0000782-LIC,Bonnet Shores Management Company LLC,Bonnet Shores Management Company LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000782-lic
fab5bb21-5ddf-4eed-ba66-b3912c87b138,C9-0000785-LIC,GUPPYGO,Guppygo LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000785-lic
11b22cab-7a46-4f43-bd80-f076bd2ea689,C9-0000786-LIC,JD Simcha,Jd Simcha,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000786-lic
10c33817-0c6f-490e-b144-237cb2da3365,C9-0000787-LIC,"THE DELIVERY LA, LLC","The Delivery La, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000787-lic
3c60df44-a4ae-448b-a08f-1997e69a8aaa,C9-0000791-LIC,Zen Life Organics LLC,Zen Life Organics LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000791-lic
79b5ba51-3851-4b90-97b5-e6e36d9eb631,C9-0000793-LIC,C3 Delivery,"C3 Delivery, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000793-lic
8066a336-bd32-495a-89f4-c3e0a2890d92,C9-0000795-LIC,Abc Commerce LLC,Abc Commerce LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Los Angeles,CA,ca-uls-c9-0000795-lic
3eb60d9c-eddb-4551-9094-62a794d050d5,C9-0000796-LIC,"CMX Distribution, Inc.","Cmx Distribution, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000796-lic
b65c3bf6-0ae1-4b4b-b310-8c52de4d7f4b,C9-0000797-LIC,"West Coast Safe Delivery, Inc.",A & D Couriers,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Ana,CA,ca-uls-c9-0000797-lic
4e92d520-00a3-48e0-92ed-79a08c6ed417,C9-0000805-LIC,"Fresh Green Express, LLC","Fresh Green Express, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000805-lic
52eac85f-e8da-4dd8-bf6b-990e140df929,C9-0000806-LIC,The Green Giant Delivery,Prospect Beach LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000806-lic
d2892329-93f4-40ef-86e7-3b99e124bd2f,C9-0000807-LIC,Marin Gardens,The Bjork Group,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,San Rafael,CA,ca-uls-c9-0000807-lic
a5f78065-8064-4f89-bf61-a0124cbb485c,C9-0000809-LIC,The Paisley Project LLC,The Paisley Project LLC,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000809-lic
0e50166d-576c-4e69-a977-c88c17a63aab,C9-0000810-LIC,TOP NOTCH FLOWERS,"Top Notch Flowers, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000810-lic
46e8dae8-029b-4bde-823e-89c057479ff4,C9-0000812-LIC,GREEN GOLD DELIVERY,Green Gold Investment Corporation,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000812-lic
6205045a-bd93-4e8b-b184-71bebf686f0f,C9-0000813-LIC,"GREEN RUSH ALLIANCES, LLC","Green Rush Alliances, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Santa Barbara,CA,ca-uls-c9-0000813-lic
049dc64d-974b-41cd-b06f-79cc21edca53,C9-0000814-LIC,WEEDYY,"Dazzert, Inc",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Sacramento,CA,ca-uls-c9-0000814-lic
db4b3a33-ebb0-4dfd-8928-8bdf37f61031,C9-0000815-LIC,"Osos Flower, LLC","Osos Flower, LLC",no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,San Luis Obispo,CA,ca-uls-c9-0000815-lic
0155988a-f842-46d1-adad-500ddd49916d,C9-0000816-LIC,KK Delivery,Kk Deliveries Inc,no,true,false,true,approved,no_storefront_flag|not_retail_c10_heuristic,Oakland,CA,ca-uls-c9-0000816-lic
